Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Planned Operation Month,Planned Operation Year,Status,Latitude,Longitude
64523,"Deptford Solar One, LLC",65147,Deptford Solar One,Map,Map,NJ,Gloucester,PJM,IPP Non-CHP,VCP01,,3,3,3,Solar Photovoltaic,SUN,PV,12,2024,"(P) Planned for installation, but regulatory approvals not initiated",39.803423,-75.13008
64525,"Ellington Solar One, LLC",65150,Ellington Solar One,Map,Map,CT,Tolland,ISNE,IPP Non-CHP,VCP06,,2,2,2,Solar Photovoltaic,SUN,PV,12,2024,"(P) Planned for installation, but regulatory approvals not initiated",41.88958,-72.51155
64689,"Emery Meadow Solar Station, LLC",65366,Emery Meadow Solar Station,Map,Map,ME,York,ISNE,IPP Non-CHP,EMSS,,16.4,16.4,16.4,Solar Photovoltaic,SUN,PV,12,2024,(L) Regulatory approvals pending. Not under construction,43.643433,-70.55837
50123,"Leeward Asset Management, LLC",65445,Ridgely Energy Farm,Map,Map,TN,Lake,TVA,IPP Non-CHP,RBESS,,50,50,50,Batteries,MWH,BA,12,2024,(L) Regulatory approvals pending. Not under construction,36.306319,-89.46202
64545,Vesper Energy Development LLC,65462,Axton Solar,Map,Map,VA,Henry,PJM,IPP Non-CHP,AXTON,,200,200,200,Solar Photovoltaic,SUN,PV,12,2024,(L) Regulatory approvals pending. Not under construction,36.671684,-79.68606
64545,Vesper Energy Development LLC,65463,Hornet Solar (TX),Map,Map,TX,Swisher,ERCO,IPP Non-CHP,HRNET,,500,500,500,Solar Photovoltaic,SUN,PV,12,2024,(T) Regulatory approvals received. Not under construction,34.485162,-101.9714
64842,Baron Winds II,65513,Baron Winds II,Map,Map,NY,Steuben,NYIS,IPP Non-CHP,BRNW2,,113.2,113.2,113.2,Onshore Wind Turbine,WND,WT,12,2024,(L) Regulatory approvals pending. Not under construction,42.43988,-77.52982
64952,"Turner Meadow Solar Station, LLC",65709,Turner Meadow Solar Station,Map,Map,ME,Androscoggin,ISNE,IPP Non-CHP,TRNR,,20,20,20,Solar Photovoltaic,SUN,PV,12,2024,(L) Regulatory approvals pending. Not under construction,44.229478,-70.28027
65071,"SloughHouse Solar, LLC",65807,"SloughHouse Solar, LLC",Map,Map,CA,Sacramento,BANC,IPP Non-CHP,SHS,,50,50,50,Solar Photovoltaic,SUN,PV,12,2024,(L) Regulatory approvals pending. Not under construction,38.467619,-121.1845
65072,"Sacramento Valley Energy Center, LLC",65808,"Sacramento Valley Energy Center, LLC",Map,Map,CA,Sacramento,BANC,IPP Non-CHP,BSVEC,,100,100,100,Batteries,MWH,BA,12,2024,(L) Regulatory approvals pending. Not under construction,38.57147,-121.1845
65072,"Sacramento Valley Energy Center, LLC",65808,"Sacramento Valley Energy Center, LLC",Map,Map,CA,Sacramento,BANC,IPP Non-CHP,SVEC,,200,200,200,Solar Photovoltaic,SUN,PV,12,2024,(L) Regulatory approvals pending. Not under construction,38.57147,-121.1845
50123,"Leeward Asset Management, LLC",65821,Honey Creek Solar,Map,Map,IN,White,PJM,IPP Non-CHP,HNYBA,,20,20,20,Batteries,MWH,BA,12,2024,(L) Regulatory approvals pending. Not under construction,40.7971,-86.8572
50123,"Leeward Asset Management, LLC",65821,Honey Creek Solar,Map,Map,IN,White,PJM,IPP Non-CHP,HNYSR,,200,200,200,Solar Photovoltaic,SUN,PV,12,2024,(L) Regulatory approvals pending. Not under construction,40.7971,-86.8572
50123,"Leeward Asset Management, LLC",65822,Cradle Solar,Map,Map,TX,Brazoria,MISO,IPP Non-CHP,CRAS0,,225,225,225,Solar Photovoltaic,SUN,PV,12,2024,(T) Regulatory approvals received. Not under construction,29.295201,-95.42685
50123,"Leeward Asset Management, LLC",65823,Parowan Solar,Map,Map,UT,Iron,PACE,IPP Non-CHP,PARB,,58,58,58,Batteries,MWH,BA,12,2024,(L) Regulatory approvals pending. Not under construction,37.875795,-112.8885
50123,"Leeward Asset Management, LLC",65823,Parowan Solar,Map,Map,UT,Iron,PACE,IPP Non-CHP,PARS0,,58,58,58,Solar Photovoltaic,SUN,PV,12,2024,(L) Regulatory approvals pending. Not under construction,37.875795,-112.8885
65081,Oriana Solar LLC,65849,Oriana Solar LLC,Map,Map,TX,Victoria,ERCO,IPP Non-CHP,ORIBS,,61,61,61,Batteries,MWH,BA,12,2024,"(P) Planned for installation, but regulatory approvals not initiated",28.905346,-96.97808
65081,Oriana Solar LLC,65849,Oriana Solar LLC,Map,Map,TX,Victoria,ERCO,IPP Non-CHP,ORIPV,,180,180,180,Solar Photovoltaic,SUN,PV,12,2024,"(P) Planned for installation, but regulatory approvals not initiated",28.905346,-96.97808
63883,Broad Reach Power,65860,Avila,Map,Map,TX,Pecos,ERCO,IPP Non-CHP,AVILA,,160,160,160,Batteries,MWH,BA,12,2024,(L) Regulatory approvals pending. Not under construction,30.904629,-102.9159
63883,Broad Reach Power,65861,Cachi,Map,Map,TX,Guadalupe,ERCO,IPP Non-CHP,CACHI,,200,200,200,Batteries,MWH,BA,12,2024,(L) Regulatory approvals pending. Not under construction,26.652863,-98.01487
63883,Broad Reach Power,65870,Castor,Map,Map,TX,Brazoria,ERCO,IPP Non-CHP,CASTR,,200,200,200,Batteries,MWH,BA,12,2024,(L) Regulatory approvals pending. Not under construction,29.150279,-95.65118
63883,Broad Reach Power,65876,Desna,Map,Map,TX,Brazoria,ERCO,IPP Non-CHP,DESNA,,200,200,200,Batteries,MWH,BA,12,2024,(L) Regulatory approvals pending. Not under construction,29.063305,-95.73543
63883,Broad Reach Power,65880,Zeya,Map,Map,TX,Galveston,ERCO,IPP Non-CHP,ZEYA,,250,250,250,Batteries,MWH,BA,12,2024,(L) Regulatory approvals pending. Not under construction,29.388758,-94.94793
65093,"RPCA Storage 1, LLC",65897,Industrial Parkway Storage,Map,Map,CA,Santa Barbara,CISO,IPP Non-CHP,INPKY,,9.8,9.8,9.8,Batteries,MWH,BA,12,2024,(T) Regulatory approvals received. Not under construction,34.907345,-120.4465
65101,"Redbud Run Solar, LLC",65930,Redbud Run Solar,Map,Map,VA,Frederick,PJM,IPP Non-CHP,10,,30,30,30,Solar Photovoltaic,SUN,PV,12,2024,"(P) Planned for installation, but regulatory approvals not initiated",39.21157,-78.08417
65165,ibV Energy Partners,65977,Boulder Flats Solar,Map,Map,NV,Clark,NEVP,IPP Non-CHP,BF1PV,,113,131,131,Solar Photovoltaic,SUN,PV,12,2024,"(V) Under construction, more than 50 percent complete",35.878865,-114.9833
65302,"Ponderosa Wind II, LLC",66155,Ponderosa Wind II,Map,Map,OK,Beaver,SWPP,IPP Non-CHP,GP01,,358,358,358,Onshore Wind Turbine,WND,WT,12,2024,"(P) Planned for installation, but regulatory approvals not initiated",36.589452,-100.8037
65304,"SR Ailey, LLC",66173,SR Ailey,Map,Map,GA,Montgomery,SOCO,IPP Non-CHP,AILEY,,80,80,80,Solar Photovoltaic,SUN,PV,12,2024,(L) Regulatory approvals pending. Not under construction,32.193594,-82.53874
65366,"Speedway Solar, LLC",66264,"Speedway Solar, LLC",Map,Map,IN,Shelby,MISO,IPP Non-CHP,SDS,,199,199,199,Solar Photovoltaic,SUN,PV,12,2024,(T) Regulatory approvals received. Not under construction,39.613744,-85.65466
65427,Tidwell Prairie,66337,Tidwell Prairie Storage 1,Map,Map,TX,Robertson,ERCO,IPP Non-CHP,SGES1,,200,200,200,Batteries,MWH,BA,12,2024,"(P) Planned for installation, but regulatory approvals not initiated",31.09828,-96.66368
2719,CalWind Resources Inc,54909,Tehachapi Wind Resource II,Map,Map,CA,Kern,CISO,IPP Non-CHP,PLAN,,15.5,15.5,15.5,Onshore Wind Turbine,WND,WT,1,2025,"(P) Planned for installation, but regulatory approvals not initiated",35.1061,-118.3114
60018,"NET Power, LLC",60910,NET Power La Porte Station,Map,Map,TX,Harris,ERCO,IPP Non-CHP,NPLPS,,25.5,5,5,Natural Gas Fired Combustion Turbine,NG,GT,1,2025,(OT) Other,29.646791,-95.05415
63426,RE Bravepost LLC,63730,RE Bravepost LLC,Map,Map,TX,Tom Green,ERCO,IPP Non-CHP,BVPST,,200,200,200,Solar Photovoltaic,SUN,PV,1,2025,(L) Regulatory approvals pending. Not under construction,31.533385,-100.3371
63289,Key Capture Energy,63879,TX18 Cottage Meadow Storage,Map,Map,TX,Cameron,ERCO,IPP Non-CHP,TX18,,100,100,100,Batteries,MWH,BA,1,2025,"(P) Planned for installation, but regulatory approvals not initiated",26.27796,-97.61246
15399,Avangrid Renewables LLC,64073,"Great Bear Solar, LLC",Map,Map,OH,Van Wert,PJM,IPP Non-CHP,GBS,,46,46,46,Solar Photovoltaic,SUN,PV,1,2025,"(P) Planned for installation, but regulatory approvals not initiated",40.9397,-84.5828
63825,45MG 8me LLC,64215,Aratina Solar Center 2,Map,Map,CA,Kern,CISO,IPP Non-CHP,45MGA,,200,200,200,Solar Photovoltaic,SUN,PV,1,2025,"(P) Planned for installation, but regulatory approvals not initiated",35.062965,-118.0878
57416,"Acciona Energy USA Global, LLC",64659,"AEUG Madison Solar, LLC",Map,Map,KY,Madison,PJM,IPP Non-CHP,AMS,,100,100,100,Solar Photovoltaic,SUN,PV,1,2025,(L) Regulatory approvals pending. Not under construction,37.822029,-84.30052
64265,Notch Peak Solar LLC,64669,Notch Peak Solar LLC,Map,Map,UT,Millard,LDWP,IPP Non-CHP,KOV4A,,324,324,324,Solar Photovoltaic,SUN,PV,1,2025,(T) Regulatory approvals received. Not under construction,39.520131,-112.6602
64810,Eversource Energy,65500,Revolution Wind,Map,Map,RI,Washington,ISNE,IPP Non-CHP,REVWD,,715,715,715,Offshore Wind Turbine,WND,WS,1,2025,(L) Regulatory approvals pending. Not under construction,41.15217,-71.07783
65091,"Rosebud Solar, LLC",65899,"Rosebud Solar, LLC",Map,Map,TX,Falls,ERCO,IPP Non-CHP,ROSEB,,132,132,132,Solar Photovoltaic,SUN,PV,1,2025,"(P) Planned for installation, but regulatory approvals not initiated",31.07382,-97.0434
6452,Florida Power & Light Co,65914,Redlands,Map,Map,FL,Miami Dade,FPL,Electric Utility,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,1,2025,"(U) Under construction, less than or equal to 50 percent complete",25.542897,-80.54673
6452,Florida Power & Light Co,65915,Hog Bay,Map,Map,FL,DeSoto,FPL,Electric Utility,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,1,2025,"(U) Under construction, less than or equal to 50 percent complete",27.078175,-81.83212
6452,Florida Power & Light Co,65916,Fox Trail,Map,Map,FL,Brevard,FPL,Electric Utility,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,1,2025,"(U) Under construction, less than or equal to 50 percent complete",27.846074,-80.674
6452,Florida Power & Light Co,65917,Thomas Creek,Map,Map,FL,Nassau,FPL,Electric Utility,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,1,2025,"(U) Under construction, less than or equal to 50 percent complete",30.51999,-81.88676
6452,Florida Power & Light Co,65918,Green Pasture,Map,Map,FL,Charlotte,FPL,Electric Utility,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,1,2025,"(U) Under construction, less than or equal to 50 percent complete",27.023117,-81.77712
6452,Florida Power & Light Co,65919,Fawn,Map,Map,FL,Martin,FPL,Electric Utility,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,1,2025,"(U) Under construction, less than or equal to 50 percent complete",27.05476,-80.37958
6452,Florida Power & Light Co,65920,Buttonwood,Map,Map,FL,St Lucie,FPL,Electric Utility,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,1,2025,"(U) Under construction, less than or equal to 50 percent complete",27.50809,-80.73638
6452,Florida Power & Light Co,65921,Honeybell,Map,Map,FL,Okeechobee,FPL,Electric Utility,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,1,2025,"(U) Under construction, less than or equal to 50 percent complete",27.50809,-80.73638
6452,Florida Power & Light Co,65922,Holopaw,Map,Map,FL,Palm Beach,FPL,Electric Utility,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,1,2025,"(U) Under construction, less than or equal to 50 percent complete",26.77617,-80.41104
65442,"Cobalt Solar, LLC",66364,"Cobalt Solar, LLC",Map,Map,PA,Forest,PJM,IPP Non-CHP,COBAL,,20,20,20,Solar Photovoltaic,SUN,PV,1,2025,(L) Regulatory approvals pending. Not under construction,41.39915,-79.39588
7189,Gila Bend Power Partners LLC,55507,Gila Bend Power Generation Station,Map,Map,AZ,Maricopa,AZPS,IPP Non-CHP,1,,170,156,182,Natural Gas Fired Combined Cycle,NG,CT,2,2025,(L) Regulatory approvals pending. Not under construction,32.985977,-112.811
7189,Gila Bend Power Partners LLC,55507,Gila Bend Power Generation Station,Map,Map,AZ,Maricopa,AZPS,IPP Non-CHP,2,,170,156,156,Natural Gas Fired Combined Cycle,NG,CT,2,2025,(L) Regulatory approvals pending. Not under construction,32.985977,-112.811
7189,Gila Bend Power Partners LLC,55507,Gila Bend Power Generation Station,Map,Map,AZ,Maricopa,AZPS,IPP Non-CHP,3,,170,156,156,Natural Gas Fired Combined Cycle,NG,CT,2,2025,(L) Regulatory approvals pending. Not under construction,32.985977,-112.811
7189,Gila Bend Power Partners LLC,55507,Gila Bend Power Generation Station,Map,Map,AZ,Maricopa,AZPS,IPP Non-CHP,4,,390,390,390,Natural Gas Fired Combined Cycle,NG,CA,2,2025,(L) Regulatory approvals pending. Not under construction,32.985977,-112.811
65396,Viracocha Wind LLC,63652,Sand Hill B,Map,Map,CA,Alameda,CISO,IPP Non-CHP,SNDHB,,17,17,17,Onshore Wind Turbine,WND,WT,2,2025,"(P) Planned for installation, but regulatory approvals not initiated",37.755007,-121.5968
65396,Viracocha Wind LLC,63653,Sand Hill C,Map,Map,CA,Alameda,CISO,IPP Non-CHP,SNDHC,,80,80,80,Onshore Wind Turbine,WND,WT,2,2025,"(P) Planned for installation, but regulatory approvals not initiated",37.769695,-121.5961
62842,"Lightsource Renewable Energy Asset Management, LLC",66114,Red Dusk Solar,Map,Map,IN,Lake,MISO,IPP Non-CHP,INRD1,,100,100,100,Solar Photovoltaic,SUN,PV,2,2025,"(P) Planned for installation, but regulatory approvals not initiated",41.462794,-87.27285
65396,Viracocha Wind LLC,63088,Rooney Ranch,Map,Map,CA,Alameda,CISO,IPP Non-CHP,ROONR,,21,21,21,Onshore Wind Turbine,WND,WT,3,2025,"(P) Planned for installation, but regulatory approvals not initiated",37.737366,-121.6521
65396,Viracocha Wind LLC,63126,Sand Hill A,Map,Map,CA,Alameda,CISO,IPP Non-CHP,SNDHA,,13.5,13.5,13.5,Onshore Wind Turbine,WND,WT,3,2025,"(P) Planned for installation, but regulatory approvals not initiated",37.743809,-121.6078
63289,Key Capture Energy,63880,TX17 Nickel Prairie Storage,Map,Map,TX,Brazoria,ERCO,IPP Non-CHP,TX17,,100,100,100,Batteries,MWH,BA,3,2025,"(P) Planned for installation, but regulatory approvals not initiated",29.35371,-95.4295
63786,Tygart LLC,64171,Tygart Hydropower,Map,Map,WV,Taylor,PJM,IPP Non-CHP,1,,10,3,10,Conventional Hydroelectric,WAT,HY,3,2025,(L) Regulatory approvals pending. Not under construction,39.279354,-80.00891
63786,Tygart LLC,64171,Tygart Hydropower,Map,Map,WV,Taylor,PJM,IPP Non-CHP,2,,10,3,10,Conventional Hydroelectric,WAT,HY,3,2025,(L) Regulatory approvals pending. Not under construction,39.279354,-80.00891
63786,Tygart LLC,64171,Tygart Hydropower,Map,Map,WV,Taylor,PJM,IPP Non-CHP,3,,10,3,10,Conventional Hydroelectric,WAT,HY,3,2025,(L) Regulatory approvals pending. Not under construction,39.279354,-80.00891
65079,Solar Proponent LLC,65843,Dogwood Creek Solar and BESS,Map,Map,TX,Bastrop,ERCO,IPP Non-CHP,DOGBS,,443.2,443.2,443.2,Batteries,MWH,BA,3,2025,(L) Regulatory approvals pending. Not under construction,30.223821,-97.38262
65079,Solar Proponent LLC,65843,Dogwood Creek Solar and BESS,Map,Map,TX,Bastrop,ERCO,IPP Non-CHP,DOGPV,,435.5,435.5,435.5,Solar Photovoltaic,SUN,PV,3,2025,(L) Regulatory approvals pending. Not under construction,30.223821,-97.38262
6452,Florida Power & Light Co,65907,Georges Lake,Map,Map,FL,Putnam,FPL,Electric Utility,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,3,2025,"(U) Under construction, less than or equal to 50 percent complete",30.390039,-83.34395
6452,Florida Power & Light Co,65908,Norton Creek,Map,Map,FL,Madison,FPL,Electric Utility,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,3,2025,"(U) Under construction, less than or equal to 50 percent complete",30.390039,-83.34395
6452,Florida Power & Light Co,65909,Hendry Isles,Map,Map,FL,Hendry,FPL,Electric Utility,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,3,2025,"(U) Under construction, less than or equal to 50 percent complete",26.749144,-81.19209
6452,Florida Power & Light Co,65911,Mitchell Creek,Map,Map,FL,Escambia,FPL,Electric Utility,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,3,2025,"(U) Under construction, less than or equal to 50 percent complete",30.92851,-87.26414
6452,Florida Power & Light Co,65912,Big Water,Map,Map,FL,Okeechobee,FPL,Electric Utility,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,3,2025,"(U) Under construction, less than or equal to 50 percent complete",27.44193,-80.80183
6452,Florida Power & Light Co,65913,Crystal Mine,Map,Map,FL,Okeechobee,FPL,Electric Utility,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,3,2025,"(U) Under construction, less than or equal to 50 percent complete",27.278413,-80.80238
65104,"Vermillion Rise Solar, LLC",65935,Vermillion Rise Solar,Map,Map,IN,Vermillion,MISO,IPP Non-CHP,14,,225,225,225,Solar Photovoltaic,SUN,PV,3,2025,"(P) Planned for installation, but regulatory approvals not initiated",39.83182,-87.42895
65157,"Garcitas Creek Solar, LLC",65973,Garcitas Creek Solar,Map,Map,TX,Jackson,ERCO,IPP Non-CHP,GCS,,201.9,201.9,201.9,Solar Photovoltaic,SUN,PV,3,2025,(L) Regulatory approvals pending. Not under construction,28.811368,-96.64801
15399,Avangrid Renewables LLC,65998,"True North Solar, LLC",Map,Map,TX,Falls,ERCO,IPP Non-CHP,TNS1,,240,240,240,Solar Photovoltaic,SUN,PV,3,2025,"(P) Planned for installation, but regulatory approvals not initiated",31.468564,-96.79417
64518,"Deer Wood Energy, LLC",65144,"Deer Wood Energy, LLC",Map,Map,VA,Buckingham,PJM,IPP Non-CHP,ENX11,,50,50,50,Solar Photovoltaic,SUN,PV,4,2025,"(P) Planned for installation, but regulatory approvals not initiated",37.762155,-78.47912
64519,"Deer Wood Storage, LLC",65145,"Deer Wood Storage, LLC",Map,Map,VA,Buckingham,PJM,IPP Non-CHP,ENX12,,30,30,30,Batteries,MWH,BA,4,2025,"(P) Planned for installation, but regulatory approvals not initiated",37.762155,-78.47912
17633,Southern Indiana Gas & Elec Co,6137,A B Brown,Map,Map,IN,Posey,MISO,Electric Utility,6,,248.3,226.5,248.3,Natural Gas Fired Combustion Turbine,NG,GT,5,2025,"(U) Under construction, less than or equal to 50 percent complete",37.9053,-87.715
17633,Southern Indiana Gas & Elec Co,6137,A B Brown,Map,Map,IN,Posey,MISO,Electric Utility,7,,248.3,226.5,248.3,Natural Gas Fired Combustion Turbine,NG,GT,5,2025,"(U) Under construction, less than or equal to 50 percent complete",37.9053,-87.715
57045,Guadalupe Power Partners LP,55153,Guadalupe Generating Station,Map,Map,TX,Guadalupe,ERCO,IPP Non-CHP,CTGP1,,160,160,160,Natural Gas Fired Combustion Turbine,NG,GT,5,2025,(T) Regulatory approvals received. Not under construction,29.6244,-98.1419
57045,Guadalupe Power Partners LP,55153,Guadalupe Generating Station,Map,Map,TX,Guadalupe,ERCO,IPP Non-CHP,CTGP2,,160,160,160,Natural Gas Fired Combustion Turbine,NG,GT,5,2025,(T) Regulatory approvals received. Not under construction,29.6244,-98.1419
60473,Renovo Energy Center,60786,Renovo Energy Center,Map,Map,PA,Clinton,PJM,IPP Non-CHP,RECNY,4343,513,480,504,Natural Gas Fired Combined Cycle,NG,CS,5,2025,(L) Regulatory approvals pending. Not under construction,41.328333,-77.75667
60473,Renovo Energy Center,60786,Renovo Energy Center,Map,Map,PA,Clinton,PJM,IPP Non-CHP,RECPJ,4141,513,480,504,Natural Gas Fired Combined Cycle,NG,CS,5,2025,(L) Regulatory approvals pending. Not under construction,41.328333,-77.75667
62733,Cranberry Point Energy Storage LLC,62844,Cranberry Point Energy Storage,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,NA,,150,150,150,Batteries,MWH,BA,5,2025,"(P) Planned for installation, but regulatory approvals not initiated",41.896717,-70.78708
49893,Invenergy Services LLC,62954,Alle-Catt Wind Energy LLC,Map,Map,NY,Allegany,NYIS,IPP Non-CHP,GEN1,,340,340,340,Onshore Wind Turbine,WND,WT,5,2025,"(U) Under construction, less than or equal to 50 percent complete",42.262038,-78.20154
62910,300MS 8me LLC,63113,Southern Bighorn Solar Hybrid,Map,Map,NV,Clark,NEVP,IPP Non-CHP,SBS,,300,300,300,Solar Photovoltaic,SUN,PV,5,2025,"(P) Planned for installation, but regulatory approvals not initiated",36.304793,-114.4728
64435,"Beaver Creek Wind II, LLC",65020,Beaver Creek II,Map,Map,MT,Stillwater,NWMT,IPP Non-CHP,BCW2,,60,60,60,Onshore Wind Turbine,WND,WT,5,2025,"(U) Under construction, less than or equal to 50 percent complete",45.92,-109.458
64435,"Beaver Creek Wind II, LLC",65020,Beaver Creek II,Map,Map,MT,Stillwater,NWMT,IPP Non-CHP,BCW2B,,20,20,20,Batteries,MWH,BA,5,2025,"(U) Under construction, less than or equal to 50 percent complete",45.92,-109.458
64436,"Beaver Creek Wind III, LLC",65021,Beaver Creek III,Map,Map,MT,Stillwater,NWMT,IPP Non-CHP,BCW3,,60,60,60,Onshore Wind Turbine,WND,WT,5,2025,"(U) Under construction, less than or equal to 50 percent complete",45.905,-109.412
64436,"Beaver Creek Wind III, LLC",65021,Beaver Creek III,Map,Map,MT,Stillwater,NWMT,IPP Non-CHP,BCW3B,,20,20,20,Batteries,MWH,BA,5,2025,"(U) Under construction, less than or equal to 50 percent complete",45.905,-109.412
65114,"Rocking R Solar, LLC",65941,"Rocking R Solar, LLC",Map,Map,LA,Caddo,SWPP,IPP Non-CHP,RRS,,72.5,72.5,72.5,Solar Photovoltaic,SUN,PV,5,2025,(L) Regulatory approvals pending. Not under construction,32.883965,-93.8833
56769,Consolidated Edison Development Inc.,66301,Peregrine BESS 1,Map,Map,TX,Goliad,ERCO,IPP Non-CHP,PGBS1,,150,150,150,Batteries,MWH,BA,5,2025,"(P) Planned for installation, but regulatory approvals not initiated",28.430335,-97.45238
56769,Consolidated Edison Development Inc.,66302,Peregrine BESS 2,Map,Map,TX,Goliad,ERCO,IPP Non-CHP,PGBS2,,150,150,150,Batteries,MWH,BA,5,2025,"(P) Planned for installation, but regulatory approvals not initiated",28.430335,-97.45238
11269,Lower Colorado River Authority,66335,Maxwell Peaker Plant,Map,Map,TX,Caldwell,ERCO,Electric Utility,G1,,18.8,18.4,18.4,Natural Gas Internal Combustion Engine,NG,IC,5,2025,(L) Regulatory approvals pending. Not under construction,29.875,-97.807
11269,Lower Colorado River Authority,66335,Maxwell Peaker Plant,Map,Map,TX,Caldwell,ERCO,Electric Utility,G10,,18.8,18.4,18.4,Natural Gas Internal Combustion Engine,NG,IC,5,2025,(L) Regulatory approvals pending. Not under construction,29.875,-97.807
11269,Lower Colorado River Authority,66335,Maxwell Peaker Plant,Map,Map,TX,Caldwell,ERCO,Electric Utility,G2,,18.8,18.4,18.4,Natural Gas Internal Combustion Engine,NG,IC,5,2025,(L) Regulatory approvals pending. Not under construction,29.875,-97.807
11269,Lower Colorado River Authority,66335,Maxwell Peaker Plant,Map,Map,TX,Caldwell,ERCO,Electric Utility,G3,,18.8,18.4,18.4,Natural Gas Internal Combustion Engine,NG,IC,5,2025,(L) Regulatory approvals pending. Not under construction,29.875,-97.807
11269,Lower Colorado River Authority,66335,Maxwell Peaker Plant,Map,Map,TX,Caldwell,ERCO,Electric Utility,G4,,18.8,18.4,18.4,Natural Gas Internal Combustion Engine,NG,IC,5,2025,(L) Regulatory approvals pending. Not under construction,29.875,-97.807
11269,Lower Colorado River Authority,66335,Maxwell Peaker Plant,Map,Map,TX,Caldwell,ERCO,Electric Utility,G5,,18.8,18.4,18.4,Natural Gas Internal Combustion Engine,NG,IC,5,2025,(L) Regulatory approvals pending. Not under construction,29.875,-97.807
11269,Lower Colorado River Authority,66335,Maxwell Peaker Plant,Map,Map,TX,Caldwell,ERCO,Electric Utility,G6,,18.8,18.4,18.4,Natural Gas Internal Combustion Engine,NG,IC,5,2025,(L) Regulatory approvals pending. Not under construction,29.875,-97.807
11269,Lower Colorado River Authority,66335,Maxwell Peaker Plant,Map,Map,TX,Caldwell,ERCO,Electric Utility,G7,,18.8,18.4,18.4,Natural Gas Internal Combustion Engine,NG,IC,5,2025,(L) Regulatory approvals pending. Not under construction,29.875,-97.807
11269,Lower Colorado River Authority,66335,Maxwell Peaker Plant,Map,Map,TX,Caldwell,ERCO,Electric Utility,G8,,18.8,18.4,18.4,Natural Gas Internal Combustion Engine,NG,IC,5,2025,(L) Regulatory approvals pending. Not under construction,29.875,-97.807
11269,Lower Colorado River Authority,66335,Maxwell Peaker Plant,Map,Map,TX,Caldwell,ERCO,Electric Utility,G9,,18.8,18.4,18.4,Natural Gas Internal Combustion Engine,NG,IC,5,2025,(L) Regulatory approvals pending. Not under construction,29.875,-97.807
58766,FGE Texas II LLC,58930,FGE Texas II,Map,Map,TX,Mitchell,ERCO,IPP Non-CHP,CA1,,265.2,249.9,251.8,Natural Gas Fired Combined Cycle,NG,CA,6,2025,(T) Regulatory approvals received. Not under construction,32.309167,-101.0242
58766,FGE Texas II LLC,58930,FGE Texas II,Map,Map,TX,Mitchell,ERCO,IPP Non-CHP,GT1,,238.9,226.7,239.7,Natural Gas Fired Combined Cycle,NG,CT,6,2025,(T) Regulatory approvals received. Not under construction,32.309167,-101.0242
58766,FGE Texas II LLC,58930,FGE Texas II,Map,Map,TX,Mitchell,ERCO,IPP Non-CHP,GT2,,238.9,226.7,239.7,Natural Gas Fired Combined Cycle,NG,CT,6,2025,(T) Regulatory approvals received. Not under construction,32.309167,-101.0242
58970,"Ecoplexus, Inc",63568,Grifton PV2,Map,Map,NC,Pitt,CPLE,IPP Non-CHP,GRFT2,,56,56,56,Solar Photovoltaic,SUN,PV,6,2025,(L) Regulatory approvals pending. Not under construction,35.375103,-77.38004
63576,MEC North,63911,MEC North,Map,Map,MI,Calhoun,MISO,IPP Non-CHP,MECN,,500,500,500,Natural Gas Fired Combined Cycle,NG,CS,6,2025,(T) Regulatory approvals received. Not under construction,42.233559,-84.96234
63577,MEC South,63912,MEC South,Map,Map,MI,Calhoun,MISO,IPP Non-CHP,MECS,,500,500,500,Natural Gas Fired Combined Cycle,NG,CS,6,2025,(L) Regulatory approvals pending. Not under construction,42.237103,-84.95915
63626,Two Rivers Wind LLC,63972,Two Rivers Wind Facility,Map,Map,WY,Carbon,PACE,IPP Non-CHP,TR1,,6.1,6.1,6.1,Onshore Wind Turbine,WND,WT,6,2025,(L) Regulatory approvals pending. Not under construction,41.97508,-106.1805
4254,Consumers Energy Co,65572,Muskegon Solar,Map,Map,MI,Muskegon,MISO,Electric Utility,MSP,,250,250,250,Solar Photovoltaic,SUN,PV,6,2025,"(U) Under construction, less than or equal to 50 percent complete",43.232797,-85.99345
